date,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,apps,approved,funded,production,value
2026-01-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap community credit union,PHRASE,0.7989,0.0492,0.0215,210.5837,85.5042
2026-01-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union,PHRASE,36.8427,2.2672,0.9919,9711.1649,3943.0671
2026-01-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union accounts,PHRASE,0.9779,0.0602,0.0263,257.7682,104.6627
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bainbridge,PHRASE,0.0572,0.0035,0.0015,15.0746,6.1208
2026-01-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union banking,PHRASE,0.9034,0.0556,0.0243,238.114,96.6825
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union belfair,PHRASE,0.1075,0.0066,0.0029,28.3439,11.5086
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union branches,PHRASE,2.0527,0.1263,0.0553,541.0691,219.6927
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bremerton,PHRASE,0.6188,0.0381,0.0167,163.098,66.2234
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union gig harbor,PHRASE,0.5968,0.0367,0.0161,157.3047,63.8711
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union kingston,PHRASE,0.1493,0.0092,0.004,39.346,15.9758
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union locations,PHRASE,2.1386,0.1316,0.0576,563.7123,228.8866
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union near me,PHRASE,1.5371,0.0946,0.0414,405.1587,164.5084
2026-01-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union online banking,PHRASE,0.8008,0.0493,0.0216,211.0735,85.7031
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port hadlock,PHRASE,0.457,0.0281,0.0123,120.457,48.9097
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port orchard,PHRASE,1.9435,0.1196,0.0523,512.2872,208.0062
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port townsend,PHRASE,0.8228,0.0506,0.0222,216.8848,88.0627
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union poulsbo,PHRASE,0.7861,0.0484,0.0212,207.2059,84.1327
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union puyallup,PHRASE,0.5962,0.0367,0.0161,157.1422,63.8051
2026-01-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union rates,PHRASE,1.421,0.0874,0.0383,374.5615,152.0849
2026-01-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union services,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union silverdale,PHRASE,3.1785,0.1956,0.0856,837.802,340.1765
2026-01-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap cu,PHRASE,1.9291,0.1187,0.0519,508.469,206.4559
2026-01-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap federal credit union,PHRASE,1.0804,0.0665,0.0291,284.7842,115.6322
2026-01-01,23229263037,KCU - Business - Brand,,(no keyword data),(no keyword data),,1.3326,0.0317,0.0159,0.0,23.7971
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,banking app,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,best cd rates,PHRASE,1.2878,0.021,0.0105,5.2565,15.7695
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,best money market account,PHRASE,0.0591,0.001,0.0005,0.2412,0.7236
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,best savings account,PHRASE,0.3215,0.0052,0.0026,1.3123,3.937
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,better bank account,PHRASE,0.4946,0.0081,0.004,2.0187,6.0561
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,cd rates,PHRASE,2.1897,0.0358,0.0179,8.9376,26.8129
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate accounts,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit,PHRASE,0.3464,0.0057,0.0028,1.4139,4.2417
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit rates,PHRASE,0.7857,0.0128,0.0064,3.2071,9.6213
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account,PHRASE,0.571,0.0093,0.0047,2.3306,6.9919
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account no fees,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account with no minimum balance,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,credit union,PHRASE,6.151,0.1004,0.0502,25.106,75.3179
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union cd rates,PHRASE,0.1164,0.0019,0.001,0.4752,1.4257
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union certificate,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,credit union checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,credit union savings account,PHRASE,0.0883,0.0014,0.0007,0.3603,1.081
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,digital bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,free checking account,PHRASE,0.1353,0.0022,0.0011,0.5521,1.6562
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,high yield money market,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,high yield savings account,PHRASE,2.3493,0.0384,0.0192,9.5891,28.7674
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,how to open checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,internet banking,PHRASE,0.0596,0.001,0.0005,0.2434,0.7303
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,ira cd rates,PHRASE,0.0442,0.0007,0.0004,0.1803,0.5408
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,joint checking account,PHRASE,0.2532,0.0041,0.0021,1.0336,3.1007
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,jumbo cd rates,PHRASE,0.0491,0.0008,0.0004,0.2005,0.6014
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,mobile banking,PHRASE,0.3451,0.0056,0.0028,1.4087,4.226
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account,PHRASE,0.4167,0.0068,0.0034,1.7009,5.1028
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account rates,PHRASE,0.017,0.0003,0.0001,0.0694,0.2081
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market rates,PHRASE,0.3475,0.0057,0.0028,1.4183,4.2548
2026-01-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market vs savings,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,new bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online account opening,PHRASE,0.7717,0.0126,0.0063,3.1499,9.4498
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online bank,PHRASE,0.1925,0.0031,0.0016,0.7856,2.3567
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,online banking,PHRASE,2.1765,0.0355,0.0178,8.8838,26.6513
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online banking,PHRASE,1.2746,0.0208,0.0104,5.2023,15.6069
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online checking account,PHRASE,0.6939,0.0113,0.0057,2.8323,8.4969
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online only bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,online savings account,PHRASE,0.1793,0.0029,0.0015,0.7317,2.1952
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,open bank account,PHRASE,2.9911,0.0488,0.0244,12.2086,36.6259
2026-01-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,open bank account online,PHRASE,0.6972,0.0114,0.0057,2.8455,8.5366
2026-01-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,open checking account,PHRASE,1.2338,0.0201,0.0101,5.036,15.108
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,open savings account,PHRASE,0.8002,0.0131,0.0065,3.266,9.7981
2026-01-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,savings account interest rates,PHRASE,0.4318,0.007,0.0035,1.7624,5.2871
2026-01-01,23238626386,KCU - Personal - NB,189213901175,Certificates,short term cd,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626386,KCU - Personal - NB,185493406702,General Banking,start bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407262,Location - Kingston,banking in kingston,PHRASE,0.02,0.0005,0.0002,0.2979,0.1459
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407022,Location - Belfair,belfair bank,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407222,Location - Bremerton,bremerton bank,PHRASE,0.6486,0.0154,0.0077,9.6514,4.7292
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407422,Location - Bainbridge,credit union bainbridge,PHRASE,0.2633,0.0063,0.0031,3.9183,1.92
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407022,Location - Belfair,credit union belfair,PHRASE,0.0,0.0,0.0,0.0,0.0
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407222,Location - Bremerton,credit union bremerton,PHRASE,0.7792,0.0186,0.0093,11.5946,5.6814
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407182,Location - Gig Harbor,credit union gig harbor,PHRASE,0.1746,0.0042,0.0021,2.5982,1.2731
2026-01-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,credit union near me,PHRASE,1.249,0.0297,0.0149,18.5863,9.1073
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407502,Location - Port Orchard,credit union port orchard,PHRASE,0.2121,0.005,0.0025,3.1556,1.5462
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407662,Location - Port Townsend,credit union port townsend,PHRASE,0.1929,0.0046,0.0023,2.871,1.4068
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407702,Location - Poulsbo,credit union poulsbo,PHRASE,0.4554,0.0108,0.0054,6.7769,3.3207
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407902,Location - Puyallup,credit union puyallup,PHRASE,0.2839,0.0068,0.0034,4.2241,2.0698
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407742,Location - Silverdale,credit union silverdale,PHRASE,0.6654,0.0158,0.0079,9.9018,4.8519
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407182,Location - Gig Harbor,gig harbor bank,PHRASE,0.078,0.0019,0.0009,1.16,0.5684
2026-01-01,23238626389,KCU - Personal - NB Locations,185493407262,Location - Kingston,kingston bank,PHRASE,0.0,0.0,0.0,0.0,0.0
