date,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,apps,approved,funded,production,value
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking accounts near me,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,credit union,PHRASE,2.9573,0.0194,0.0129,114.0527,21.7787
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union cd rates,BROAD,0.6108,0.004,0.0027,23.5559,4.4981
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union cd rates,PHRASE,0.0175,0.0001,0.0001,0.6731,0.1285
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union certificate,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,credit union checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,credit union money market,BROAD,1.1392,0.0075,0.005,43.9338,8.3893
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,credit union savings account,PHRASE,0.1343,0.0009,0.0006,5.1797,0.9891
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,digital banking,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,free checking account,PHRASE,0.1719,0.0011,0.0008,6.6301,1.266
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,high yield money market,BROAD,0.0554,0.0004,0.0002,2.1351,0.4077
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,high yield money market,PHRASE,0.0071,0.0,0.0,0.2732,0.0522
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,high yield savings account,PHRASE,1.5398,0.0101,0.0067,59.3852,11.3398
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,internet banking,PHRASE,0.2216,0.0015,0.001,8.5459,1.6319
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,ira cd rates,BROAD,0.0265,0.0002,0.0001,1.0217,0.1951
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,joint checking account,PHRASE,0.0345,0.0002,0.0002,1.33,0.254
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,jumbo cd rates,PHRASE,0.0053,0.0,0.0,0.2056,0.0393
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,jumbo cd rates,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,mobile bank app,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,mobile banking,PHRASE,0.5787,0.0038,0.0025,22.3193,4.2619
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account,BROAD,2.0718,0.0136,0.009,79.9003,15.2572
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account,PHRASE,0.1095,0.0007,0.0005,4.2225,0.8063
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account near me,BROAD,0.0146,0.0001,0.0001,0.5622,0.1074
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account rates,BROAD,0.825,0.0054,0.0036,31.8156,6.0753
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account rates,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market rates,BROAD,0.6835,0.0045,0.003,26.3608,5.0337
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market rates,PHRASE,0.1004,0.0007,0.0004,3.872,0.7394
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market vs savings,BROAD,0.0678,0.0004,0.0003,2.6159,0.4995
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,new bank account,PHRASE,0.3228,0.0021,0.0014,12.4483,2.377
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online account opening,PHRASE,1.298,0.0085,0.0057,50.0607,9.5592
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online bank,PHRASE,0.5616,0.0037,0.0025,21.6582,4.1357
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,online banking,PHRASE,1.5047,0.0099,0.0066,58.03,11.081
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online banking,PHRASE,1.2152,0.008,0.0053,46.8669,8.9494
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online checking account,PHRASE,0.7373,0.0048,0.0032,28.4363,5.43
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,online only bank account,PHRASE,0.4632,0.003,0.002,17.8629,3.411
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,online savings account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,open bank account,PHRASE,1.3913,0.0091,0.0061,53.6559,10.2457
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,open bank account online,PHRASE,0.3705,0.0024,0.0016,14.2889,2.7285
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,open checking account,PHRASE,1.1411,0.0075,0.005,44.0076,8.4034
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,open checking account online,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,open savings account,PHRASE,0.6979,0.0046,0.003,26.915,5.1395
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,personal bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,savings account interest rates,PHRASE,0.2071,0.0014,0.0009,7.9864,1.525
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,savings account near me,PHRASE,0.0148,0.0001,0.0001,0.5726,0.1093
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,savings account rates,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,share certificate,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,share certificate rates,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,short term cd,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,short term cd,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,start bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,transfer bank accounts,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407422,Location - Bainbridge,bainbridge bank,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407262,Location - Kingston,banking in kingston,PHRASE,0.0191,0.0003,0.0002,1.5035,0.5148
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407022,Location - Belfair,belfair bank,PHRASE,0.1855,0.0032,0.0016,14.6172,5.0049
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407222,Location - Bremerton,bremerton bank,PHRASE,0.4134,0.0072,0.0036,32.5807,11.1556
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407422,Location - Bainbridge,credit union bainbridge,PHRASE,0.1126,0.002,0.001,8.8741,3.0385
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407022,Location - Belfair,credit union belfair,PHRASE,0.1527,0.0027,0.0013,12.0306,4.1193
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407222,Location - Bremerton,credit union bremerton,PHRASE,0.5603,0.0097,0.0049,44.1505,15.1171
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407182,Location - Gig Harbor,credit union gig harbor,PHRASE,0.3752,0.0065,0.0033,29.5679,10.1241
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407262,Location - Kingston,credit union kingston,PHRASE,0.0092,0.0002,0.0001,0.7279,0.2492
2025-12-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,credit union near me,PHRASE,1.4122,0.0246,0.0123,111.2908,38.106
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407462,Location - Port Hadlock,credit union port hadlock,PHRASE,0.0085,0.0001,0.0001,0.6731,0.2305
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407502,Location - Port Orchard,credit union port orchard,PHRASE,0.3561,0.0062,0.0031,28.0645,9.6093
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407662,Location - Port Townsend,credit union port townsend,PHRASE,0.1401,0.0024,0.0012,11.0427,3.781
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407702,Location - Poulsbo,credit union poulsbo,PHRASE,0.1827,0.0032,0.0016,14.3966,4.9294
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407902,Location - Puyallup,credit union puyallup,PHRASE,0.709,0.0123,0.0062,55.8751,19.1316
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407742,Location - Silverdale,credit union silverdale,PHRASE,0.7238,0.0126,0.0063,57.0368,19.5294
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407182,Location - Gig Harbor,gig harbor bank,PHRASE,0.2641,0.0046,0.0023,20.8108,7.1256
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407262,Location - Kingston,kingston bank,PHRASE,0.0446,0.0008,0.0004,3.5166,1.2041
2025-12-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,kitsap bank,PHRASE,3.7424,0.0651,0.0325,294.9169,100.9795
2025-12-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,kitsap banking,PHRASE,2.6707,0.0464,0.0232,210.4589,72.0611
2025-12-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,kitsap county credit union,PHRASE,0.3874,0.0067,0.0034,30.5256,10.452
2025-12-01,23238626389,KCU - Personal - NB Locations,185493406982,Location - Kitsap,local credit union,PHRASE,0.205,0.0036,0.0018,16.1564,5.5319
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407462,Location - Port Hadlock,port hadlock bank,PHRASE,0.0688,0.0012,0.0006,5.4236,1.857
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407502,Location - Port Orchard,port orchard bank,PHRASE,0.7002,0.0122,0.0061,55.1826,18.8945
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407662,Location - Port Townsend,port townsend bank,PHRASE,0.2777,0.0048,0.0024,21.8878,7.4944
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407702,Location - Poulsbo,poulsbo bank,PHRASE,0.3643,0.0063,0.0032,28.7102,9.8304
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407902,Location - Puyallup,puyallup bank,PHRASE,0.238,0.0041,0.0021,18.7547,6.4216
2025-12-01,23238626389,KCU - Personal - NB Locations,185493407742,Location - Silverdale,silverdale bank,PHRASE,0.3324,0.0058,0.0029,26.1948,8.9691
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,banking business services,PHRASE,0.033,0.0009,0.0005,2.3593,0.7078
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,banking for business,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,banking small business,PHRASE,1.9851,0.0567,0.0284,141.794,42.5382
2025-12-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,best business checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901615,Savings Accounts,best business savings account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,best small business bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,business bank account,PHRASE,0.0767,0.0022,0.0011,5.4818,1.6445
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,business banking,PHRASE,3.2892,0.094,0.047,234.9436,70.4831
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,business banking accounts,PHRASE,1.0252,0.0293,0.0146,73.2271,21.9681
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,business banking app,PHRASE,0.0139,0.0004,0.0002,0.993,0.2979
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,business banking platform,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,business checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901615,Savings Accounts,business money savings,PHRASE,0.0555,0.0016,0.0008,3.9648,1.1894
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,business online banking,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901615,Savings Accounts,business savings account,PHRASE,0.143,0.0041,0.002,10.2123,3.0637
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,commercial online banking,PHRASE,0.4436,0.0127,0.0063,31.6829,9.5049
2025-12-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,credit union business checking,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,digital business account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,digital business banking,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,how to open business checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,nonprofit checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,online business banking,PHRASE,0.1635,0.0047,0.0023,11.6755,3.5026
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,online business banking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,online business banking services,PHRASE,0.3177,0.0091,0.0045,22.6954,6.8086
2025-12-01,23278396982,KCU - Business - NB,189213901415,Digital Accounts,open business account online,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,open business bank account,PHRASE,0.9812,0.028,0.014,70.0889,21.0267
2025-12-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,open business checking account,PHRASE,0.0818,0.0023,0.0012,5.8443,1.7533
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,open business checking account online,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901375,Checking Accounts,small business checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23278396982,KCU - Business - NB,189213901575,General Banking,start business bank account,PHRASE,0.2164,0.0062,0.0031,15.4549,4.6365
2025-12-01,23282664394,KCU - Business - Brand,189751929798,General Banking,kitsap credit union business,PHRASE,0.3251,0.0,0.0,0.0,0.0
2025-12-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap community credit union,PHRASE,0.5007,0.0188,0.0112,65.1674,22.745
2025-12-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union,PHRASE,23.6765,0.8882,0.5274,3081.4705,1075.5063
2025-12-02,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union accounts,PHRASE,0.3489,0.0131,0.0078,45.4084,15.8486
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bainbridge,PHRASE,0.0913,0.0034,0.002,11.8828,4.1474
2025-12-02,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union banking,PHRASE,1.502,0.0563,0.0335,195.4803,68.2273
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union belfair,PHRASE,0.3278,0.0123,0.0073,42.6644,14.8909
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union branches,PHRASE,1.8304,0.0687,0.0408,238.2223,83.1453
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bremerton,PHRASE,1.4051,0.0527,0.0313,182.8656,63.8244
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union gig harbor,PHRASE,0.4633,0.0174,0.0103,60.2979,21.0454
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union kingston,PHRASE,0.2617,0.0098,0.0058,34.0597,11.8877
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union locations,PHRASE,0.9888,0.0371,0.022,128.6874,44.915
2025-12-02,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union membership,PHRASE,0.0418,0.0016,0.0009,5.4342,1.8967
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union near me,PHRASE,0.9738,0.0365,0.0217,126.7436,44.2365
2025-12-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union online banking,PHRASE,0.2204,0.0083,0.0049,28.6896,10.0134
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port hadlock,PHRASE,0.021,0.0008,0.0005,2.7295,0.9527
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port orchard,PHRASE,2.1089,0.0791,0.047,274.4724,95.7974
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port townsend,PHRASE,0.7182,0.0269,0.016,93.4708,32.6235
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union poulsbo,PHRASE,1.0091,0.0379,0.0225,131.3292,45.837
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union puyallup,PHRASE,0.4278,0.016,0.0095,55.6783,19.433
2025-12-02,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union rates,PHRASE,0.9294,0.0349,0.0207,120.9569,42.2168
2025-12-02,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union silverdale,PHRASE,2.1854,0.082,0.0487,284.4261,99.2715
2025-12-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap cu,PHRASE,2.2473,0.0843,0.0501,292.4831,102.0835
2025-12-02,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap federal credit union,PHRASE,0.8636,0.0324,0.0192,112.393,39.2278
2025-12-02,23229263037,KCU - Business - Brand,,(no keyword data),(no keyword data),,0.644,0.0,0.0,0.0,0.0
2025-12-02,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,banking app,PHRASE,0.1126,0.0007,0.0005,4.3422,0.8292
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,best cd rates,PHRASE,0.2821,0.0018,0.0012,10.8814,2.0778
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,best cd rates,BROAD,0.5014,0.0033,0.0022,19.3382,3.6927
2025-12-02,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,best checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-02,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,best money market account,BROAD,0.1051,0.0007,0.0005,4.054,0.7741
2025-12-02,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,best money market account,PHRASE,0.0112,0.0001,0.0,0.4307,0.0822
2025-12-02,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,best savings account,PHRASE,0.0425,0.0003,0.0002,1.6381,0.3128
2025-12-02,23238626386,KCU - Personal - NB,185493406702,General Banking,better bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,cd account near me,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,cd rates,BROAD,2.6275,0.0172,0.0115,101.3335,19.3499
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,cd rates,PHRASE,0.4381,0.0029,0.0019,16.8971,3.2266
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate accounts,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate accounts,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit,PHRASE,0.0207,0.0001,0.0001,0.7999,0.1527
2025-12-02,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit,BROAD,0.0174,0.0001,0.0001,0.6713,0.1282
