date,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,apps,approved,funded,production,value
2025-12-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap community credit union,PHRASE,0.7334,0.0265,0.0143,83.2574,29.0489
2025-12-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union,PHRASE,34.6815,1.2524,0.6744,3936.8642,1373.5916
2025-12-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union accounts,PHRASE,0.5111,0.0185,0.0099,58.0135,20.2412
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bainbridge,PHRASE,0.1337,0.0048,0.0026,15.1813,5.2968
2025-12-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union banking,PHRASE,2.2001,0.0794,0.0428,249.7442,87.137
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union belfair,PHRASE,0.4802,0.0173,0.0093,54.5077,19.018
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union branches,PHRASE,2.6812,0.0968,0.0521,304.3511,106.1896
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union bremerton,PHRASE,2.0581,0.0743,0.04,233.6277,81.5139
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union gig harbor,PHRASE,0.6786,0.0245,0.0132,77.0362,26.8783
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union kingston,PHRASE,0.3833,0.0138,0.0075,43.5145,15.1824
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union locations,PHRASE,1.4484,0.0523,0.0282,164.4101,57.3635
2025-12-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union membership,PHRASE,0.0612,0.0022,0.0012,6.9428,2.4224
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union near me,PHRASE,1.4265,0.0515,0.0277,161.9267,56.497
2025-12-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap credit union online banking,PHRASE,0.3229,0.0117,0.0063,36.6537,12.7887
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port hadlock,PHRASE,0.0307,0.0011,0.0006,3.4872,1.2167
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port orchard,PHRASE,3.0891,0.1116,0.0601,350.6639,122.3484
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union port townsend,PHRASE,1.052,0.038,0.0205,119.4176,41.6654
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union poulsbo,PHRASE,1.4781,0.0534,0.0287,167.7853,58.5411
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union puyallup,PHRASE,0.6267,0.0226,0.0122,71.1342,24.8191
2025-12-01,23228929821,KCU - Personal - Brand,185493406542,Personal Banking,kitsap credit union rates,PHRASE,1.3614,0.0492,0.0265,154.5337,53.9176
2025-12-01,23228929821,KCU - Personal - Brand,185493406462,Banking Location,kitsap credit union silverdale,PHRASE,3.2012,0.1156,0.0622,363.3807,126.7853
2025-12-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap cu,PHRASE,3.2919,0.1189,0.064,373.6743,130.3768
2025-12-01,23228929821,KCU - Personal - Brand,185493406502,General Banking,kitsap federal credit union,PHRASE,1.265,0.0457,0.0246,143.5925,50.1001
2025-12-01,23229263037,KCU - Business - Brand,,(no keyword data),(no keyword data),,1.795,0.0499,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,banking app,PHRASE,0.2686,0.0023,0.0014,12.2693,2.3429
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,best cd rates,PHRASE,0.6731,0.0058,0.0035,30.7465,5.8711
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,best cd rates,BROAD,1.1962,0.0103,0.0062,54.642,10.4341
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,best checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,best money market account,BROAD,0.2508,0.0022,0.0013,11.455,2.1874
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,best money market account,PHRASE,0.0266,0.0002,0.0001,1.2169,0.2324
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,best savings account,PHRASE,0.1013,0.0009,0.0005,4.6286,0.8838
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,better bank account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,cd account near me,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,cd rates,BROAD,6.268,0.054,0.0324,286.3282,54.6752
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,cd rates,PHRASE,1.0452,0.009,0.0054,47.7445,9.1169
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate accounts,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate accounts,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit,PHRASE,0.0495,0.0004,0.0003,2.2601,0.4316
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit,BROAD,0.0415,0.0004,0.0002,1.8967,0.3622
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit rates,PHRASE,0.0553,0.0005,0.0003,2.5249,0.4821
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,certificate of deposit rates,BROAD,0.035,0.0003,0.0002,1.5998,0.3055
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account,PHRASE,1.3204,0.0114,0.0068,60.3181,11.5179
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking account no fees,PHRASE,0.2455,0.0021,0.0013,11.2139,2.1413
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,checking accounts near me,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406702,General Banking,credit union,PHRASE,3.7451,0.0323,0.0194,171.0791,32.6681
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union cd rates,BROAD,0.7735,0.0067,0.004,35.3338,6.7471
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union cd rates,PHRASE,0.0221,0.0002,0.0001,1.0096,0.1928
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,credit union certificate,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,credit union checking account,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,credit union money market,BROAD,1.4426,0.0124,0.0075,65.9007,12.5839
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,credit union savings account,PHRASE,0.1701,0.0015,0.0009,7.7695,1.4836
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,digital banking,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,free checking account,PHRASE,0.2177,0.0019,0.0011,9.9452,1.8991
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,high yield money market,BROAD,0.0701,0.0006,0.0004,3.2026,0.6116
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,high yield money market,PHRASE,0.009,0.0001,0.0,0.4098,0.0782
2025-12-01,23238626386,KCU - Personal - NB,185493406942,Savings Accounts,high yield savings account,PHRASE,1.95,0.0168,0.0101,89.0778,17.0097
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,internet banking,PHRASE,0.2806,0.0024,0.0015,12.8188,2.4478
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,ira cd rates,BROAD,0.0335,0.0003,0.0002,1.5325,0.2926
2025-12-01,23238626386,KCU - Personal - NB,185493406782,Checking Accounts,joint checking account,PHRASE,0.0437,0.0004,0.0002,1.995,0.381
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,jumbo cd rates,PHRASE,0.0068,0.0001,0.0,0.3084,0.0589
2025-12-01,23238626386,KCU - Personal - NB,189213901175,Certificates,jumbo cd rates,BROAD,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,mobile bank app,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,185493406742,Digital Accounts,mobile banking,PHRASE,0.7329,0.0063,0.0038,33.479,6.3929
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account,BROAD,2.6236,0.0226,0.0136,119.8505,22.8858
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account,PHRASE,0.1387,0.0012,0.0007,6.3338,1.2095
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account near me,BROAD,0.0185,0.0002,0.0001,0.8433,0.161
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account rates,BROAD,1.0447,0.009,0.0054,47.7234,9.1129
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market account rates,PHRASE,0.0,0.0,0.0,0.0,0.0
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market rates,BROAD,0.8656,0.0075,0.0045,39.5412,7.5505
2025-12-01,23238626386,KCU - Personal - NB,189213901335,Money Market Accounts,money market rates,PHRASE,0.1271,0.0011,0.0007,5.8079,1.109
