campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,impressions,clicks,cost,conversions
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,first community credit union,EXACT,2809,877,867.56555,13.166667
23091630396,IMM_FirstCCU Checking - Lead Gen,187505983118,CREDIT UNION ADVANTAGES ​,credit union near me,BROAD,4037,321,793.954235,0.833333
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,first community credit union beloit,EXACT,882,256,222.569012,1.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,first community credit union,BROAD,786,137,280.724111,4.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,fccu beloit,EXACT,289,115,63.351072,2.0
23091630396,IMM_FirstCCU Checking - Lead Gen,187505983118,CREDIT UNION ADVANTAGES ​,local credit union,BROAD,1439,95,223.411158,1.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,fccu,EXACT,350,89,141.084898,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,first ccu,EXACT,260,74,15.395496,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,187506200398,GENERIC CHECKING TERMS ​,free checking account,BROAD,922,64,150.564453,1.0
23091630396,IMM_FirstCCU Checking - Lead Gen,187506200398,GENERIC CHECKING TERMS ​,credit union checking account,BROAD,938,55,130.849601,2.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,open a bank account,BROAD,425,44,119.771835,2.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,first community credit union janesville,EXACT,222,43,71.127882,1.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,best checking and savings accounts,BROAD,500,40,110.0571,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,187505983118,CREDIT UNION ADVANTAGES ​,credit union rockford,BROAD,429,38,82.319417,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,best free online banking,BROAD,473,36,83.312763,3.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,free online banking,BROAD,569,31,74.567404,1.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,fccu rockford,EXACT,98,31,48.501968000000005,1.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,best bank to use,BROAD,452,29,81.208325,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,best banking accounts,BROAD,265,16,42.061,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,187505983118,CREDIT UNION ADVANTAGES ​,better than banks,BROAD,224,15,36.95,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,187506200398,GENERIC CHECKING TERMS ​,checking account near me,BROAD,242,14,30.998046000000002,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,good bank accounts,BROAD,135,13,37.580000000000005,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,187506200398,GENERIC CHECKING TERMS ​,open bank account online credit union,BROAD,164,12,26.919738,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,first community credit union rockford,EXACT,51,11,18.689999999999998,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,rockford credit union,EXACT,76,10,18.64,2.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,fccu janesville,EXACT,24,10,19.64,0.0
23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,beloit credit union,EXACT,48,10,14.67,0.0
